Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
01/03/1999,32,,Port Huron,26-147-0005,AQS
01/06/1999,58,,Port Huron,26-147-0005,AQS
01/09/1999,40,,New Haven,26-099-0009,AQS
01/12/1999,66,,Oak Park,26-125-0001,AQS
01/15/1999,71,,Oak Park,26-125-0001,AQS
01/18/1999,45,,New Haven,26-099-0009,AQS
01/21/1999,148,,Oak Park,26-125-0001,AQS
01/27/1999,73,,New Haven,26-099-0009,AQS
01/30/1999,59,,Oak Park,26-125-0001,AQS
02/02/1999,55,,New Haven,26-099-0009,AQS
02/05/1999,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/07/1999,65,,Oak Park,26-125-0001,AQS
02/08/1999,64,,Port Huron,26-147-0005,AQS
02/11/1999,66,,Port Huron,26-147-0005,AQS
02/14/1999,50,,New Haven,26-099-0009,AQS
02/17/1999,49,,New Haven,26-099-0009,AQS
02/20/1999,30,,92 FEET FROM WHE STREET,26-163-0036,AQS
02/23/1999,59,,92 FEET FROM WHE STREET,26-163-0036,AQS
02/26/1999,137,,Southwestern H.S.,26-163-0015,AQS
03/01/1999,45,,New Haven,26-099-0009,AQS
03/04/1999,32,,Port Huron,26-147-0005,AQS
03/06/1999,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/07/1999,52,,92 FEET FROM WHE STREET,26-163-0036,AQS
03/10/1999,25,,92 FEET FROM WHE STREET,26-163-0036,AQS
03/13/1999,61,,Southwestern H.S.,26-163-0015,AQS
03/16/1999,86,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/19/1999,33,,Southwestern H.S.,26-163-0015,AQS
03/22/1999,40,,New Haven,26-099-0009,AQS
03/25/1999,35,,Southwestern H.S.,26-163-0015,AQS
03/28/1999,92,,Southwestern H.S.,26-163-0015,AQS
03/31/1999,73,,Southwestern H.S.,26-163-0015,AQS
04/03/1999,119,,Southwestern H.S.,26-163-0015,AQS
04/06/1999,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/09/1999,36,,Southwestern H.S.,26-163-0015,AQS
04/12/1999,32,,Southwestern H.S.,26-163-0015,AQS
04/15/1999,66,,Southwestern H.S.,26-163-0015,AQS
04/18/1999,23,,Southwestern H.S.,26-163-0015,AQS
04/21/1999,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/24/1999,29,,Southwestern H.S.,26-163-0015,AQS
04/27/1999,41,,Southwestern H.S.,26-163-0015,AQS
04/30/1999,38,,Southwestern H.S.,26-163-0015,AQS
05/02/1999,60,,New Haven,26-099-0009,AQS
05/03/1999,72,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/06/1999,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/09/1999,25,,New Haven,26-099-0009,AQS
05/12/1999,48,,,26-163-0016,AQS
05/13/1999,35,,Allen Park,26-163-0001,AQS
05/14/1999,42,,Allen Park,26-163-0001,AQS
05/15/1999,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/16/1999,63,,Allen Park,26-163-0001,AQS
05/17/1999,89,,Allen Park,26-163-0001,AQS
05/18/1999,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/19/1999,25,,Allen Park,26-163-0001,AQS
05/20/1999,41,,Allen Park,26-163-0001,AQS
05/21/1999,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/22/1999,68,,Allen Park,26-163-0001,AQS
05/23/1999,70,,Allen Park,26-163-0001,AQS
05/24/1999,31,,,26-163-0016,AQS
05/25/1999,20,,Allen Park,26-163-0001,AQS
05/27/1999,58,,,26-163-0016,AQS
05/28/1999,56,,Allen Park,26-163-0001,AQS
05/30/1999,89,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/31/1999,94,,Allen Park,26-163-0001,AQS
06/01/1999,74,,Allen Park,26-163-0001,AQS
06/02/1999,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/03/1999,32,,Allen Park,26-163-0001,AQS
06/04/1999,38,,Allen Park,26-163-0001,AQS
06/05/1999,91,,Allen Park,26-163-0001,AQS
06/06/1999,94,,Allen Park,26-163-0001,AQS
06/07/1999,82,,Allen Park,26-163-0001,AQS
06/08/1999,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/09/1999,56,,Allen Park,26-163-0001,AQS
06/10/1999,91,,,26-163-0016,AQS
06/11/1999,129,,Allen Park,26-163-0001,AQS
06/12/1999,151,,Allen Park,26-163-0001,AQS
06/13/1999,105,,Allen Park,26-163-0001,AQS
06/14/1999,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/15/1999,21,,Allen Park,26-163-0001,AQS
06/16/1999,39,,Allen Park,26-163-0001,AQS
06/17/1999,47,,Southwestern H.S.,26-163-0015,AQS
06/18/1999,52,,Allen Park,26-163-0001,AQS
06/19/1999,56,,Allen Park,26-163-0001,AQS
06/20/1999,78,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/21/1999,90,,Allen Park,26-163-0001,AQS
06/22/1999,77,,Allen Park,26-163-0001,AQS
06/23/1999,104,,Allen Park,26-163-0001,AQS
06/24/1999,83,,Allen Park,26-163-0001,AQS
06/25/1999,54,,Allen Park,26-163-0001,AQS
06/26/1999,69,,92 FEET FROM WHE STREET,26-163-0036,AQS
06/27/1999,66,,Allen Park,26-163-0001,AQS
06/28/1999,70,,Allen Park,26-163-0001,AQS
06/29/1999,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/30/1999,52,,Allen Park,26-163-0001,AQS
07/01/1999,60,,Allen Park,26-163-0001,AQS
07/02/1999,78,,92 FEET FROM WHE STREET,26-163-0036,AQS
07/03/1999,79,,,26-163-0016,AQS
07/04/1999,77,,Allen Park,26-163-0001,AQS
07/05/1999,104,,92 FEET FROM WHE STREET,26-163-0036,AQS
07/06/1999,65,,Allen Park,26-163-0001,AQS
07/07/1999,41,,Allen Park,26-163-0001,AQS
07/08/1999,56,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/09/1999,70,,Allen Park,26-163-0001,AQS
07/10/1999,30,,Allen Park,26-163-0001,AQS
07/11/1999,46,,Allen Park,26-163-0001,AQS
07/12/1999,56,,Allen Park,26-163-0001,AQS
07/13/1999,88,,Allen Park,26-163-0001,AQS
07/14/1999,93,,Allen Park,26-163-0001,AQS
07/15/1999,121,,Allen Park,26-163-0001,AQS
07/16/1999,134,,Allen Park,26-163-0001,AQS
07/17/1999,126,,92 FEET FROM WHE STREET,26-163-0036,AQS
07/18/1999,79,,,26-163-0016,AQS
07/19/1999,69,,Allen Park,26-163-0001,AQS
07/20/1999,54,,Allen Park,26-163-0001,AQS
07/21/1999,75,,,26-163-0016,AQS
07/22/1999,58,,Allen Park,26-163-0001,AQS
07/23/1999,70,,92 FEET FROM WHE STREET,26-163-0036,AQS
07/24/1999,50,,Allen Park,26-163-0001,AQS
07/25/1999,55,,Allen Park,26-163-0001,AQS
07/26/1999,65,,Southwestern H.S.,26-163-0015,AQS
07/27/1999,58,,,26-163-0016,AQS
07/28/1999,59,,Allen Park,26-163-0001,AQS
07/29/1999,61,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/01/1999,49,,92 FEET FROM WHE STREET,26-163-0036,AQS
08/02/1999,24,,,26-163-0016,AQS
08/03/1999,29,,,26-163-0016,AQS
08/04/1999,55,,Southwestern H.S.,26-163-0015,AQS
08/05/1999,21,,,26-163-0016,AQS
08/06/1999,41,,,26-163-0016,AQS
08/07/1999,66,,Southwestern H.S.,26-163-0015,AQS
08/08/1999,45,,,26-163-0016,AQS
08/09/1999,30,,Allen Park,26-163-0001,AQS
08/10/1999,75,,92 FEET FROM WHE STREET,26-163-0036,AQS
08/11/1999,53,,Allen Park,26-163-0001,AQS
08/12/1999,64,,Allen Park,26-163-0001,AQS
08/13/1999,64,,92 FEET FROM WHE STREET,26-163-0036,AQS
08/14/1999,18,,,26-163-0016,AQS
08/15/1999,31,,,26-163-0016,AQS
08/16/1999,72,,Allen Park,26-163-0001,AQS
08/17/1999,64,,Allen Park,26-163-0001,AQS
08/18/1999,35,,,26-163-0016,AQS
08/19/1999,43,,Southwestern H.S.,26-163-0015,AQS
08/20/1999,38,,Allen Park,26-163-0001,AQS
08/21/1999,50,,,26-163-0016,AQS
08/22/1999,60,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
08/23/1999,79,,Allen Park,26-163-0001,AQS
08/24/1999,76,,,26-163-0016,AQS
08/25/1999,76,,Port Huron,26-147-0005,AQS
08/26/1999,65,,Allen Park,26-163-0001,AQS
08/27/1999,72,,,26-163-0016,AQS
08/28/1999,82,,92 FEET FROM WHE STREET,26-163-0036,AQS
08/29/1999,26,,,26-163-0016,AQS
08/30/1999,22,,Allen Park,26-163-0001,AQS
08/31/1999,49,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/01/1999,75,,Allen Park,26-163-0001,AQS
09/02/1999,114,,,26-163-0016,AQS
09/03/1999,128,,Southwestern H.S.,26-163-0015,AQS
09/04/1999,101,,,26-163-0016,AQS
09/05/1999,67,,,26-163-0016,AQS
09/06/1999,58,,Oak Park,26-125-0001,AQS
09/07/1999,56,,Allen Park,26-163-0001,AQS
09/08/1999,77,,,26-163-0016,AQS
09/09/1999,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/10/1999,27,,,26-163-0016,AQS
09/11/1999,41,,,26-163-0016,AQS
09/12/1999,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/13/1999,52,,Allen Park,26-163-0001,AQS
09/14/1999,36,,,26-163-0016,AQS
09/15/1999,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/16/1999,20,,Allen Park,26-163-0001,AQS
09/17/1999,29,,Allen Park,26-163-0001,AQS
09/18/1999,58,,Allen Park,26-163-0001,AQS
09/19/1999,75,,,26-163-0016,AQS
09/20/1999,45,,,26-163-0016,AQS
09/21/1999,27,,Southwestern H.S.,26-163-0015,AQS
09/22/1999,30,,Allen Park,26-163-0001,AQS
09/23/1999,42,,,26-163-0016,AQS
09/24/1999,44,,Southwestern H.S.,26-163-0015,AQS
09/25/1999,28,,Allen Park,26-163-0001,AQS
09/26/1999,75,,,26-163-0016,AQS
09/27/1999,92,,Southwestern H.S.,26-163-0015,AQS
09/28/1999,65,,,26-163-0016,AQS
09/29/1999,33,,,26-163-0016,AQS
09/30/1999,38,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/01/1999,30,,Allen Park,26-163-0001,AQS
10/02/1999,44,,,26-163-0016,AQS
10/03/1999,26,,Allen Park,26-163-0001,AQS
10/04/1999,28,,Allen Park,26-163-0001,AQS
10/05/1999,43,,,26-163-0016,AQS
10/06/1999,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/07/1999,23,,Allen Park,26-163-0001,AQS
10/08/1999,74,,,26-163-0016,AQS
10/09/1999,100,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/10/1999,58,,,26-163-0016,AQS
10/11/1999,33,,Allen Park,26-163-0001,AQS
10/12/1999,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/13/1999,61,,,26-163-0016,AQS
10/14/1999,26,,Allen Park,26-163-0001,AQS
10/15/1999,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/16/1999,81,,,26-163-0016,AQS
10/17/1999,30,,Allen Park,26-163-0001,AQS
10/18/1999,28,,Southwestern H.S.,26-163-0015,AQS
10/19/1999,43,,,26-163-0016,AQS
10/20/1999,54,,Allen Park,26-163-0001,AQS
10/21/1999,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/22/1999,20,,,26-163-0016,AQS
10/23/1999,7,,Allen Park,26-163-0001,AQS
10/24/1999,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/25/1999,52,,,26-163-0016,AQS
10/26/1999,33,,Allen Park,26-163-0001,AQS
10/27/1999,52,,Southwestern H.S.,26-163-0015,AQS
10/28/1999,74,,,26-163-0016,AQS
10/29/1999,103,,Allen Park,26-163-0001,AQS
10/30/1999,139,,Southwestern H.S.,26-163-0015,AQS
10/31/1999,78,,Allen Park,26-163-0001,AQS
11/01/1999,110,,,26-163-0016,AQS
11/02/1999,37,,Southwestern H.S.,26-163-0015,AQS
11/03/1999,10,,,26-163-0016,AQS
11/04/1999,59,,,26-163-0016,AQS
11/05/1999,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/06/1999,42,,Allen Park,26-163-0001,AQS
11/07/1999,34,,Allen Park,26-163-0001,AQS
11/08/1999,87,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/09/1999,66,,,26-163-0016,AQS
11/10/1999,81,,Allen Park,26-163-0001,AQS
11/11/1999,47,,Southwestern H.S.,26-163-0015,AQS
11/12/1999,76,,Allen Park,26-163-0001,AQS
11/13/1999,148,,,26-163-0016,AQS
11/14/1999,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/15/1999,10,,,26-163-0016,AQS
11/16/1999,21,,Allen Park,26-163-0001,AQS
11/17/1999,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/18/1999,89,,,26-163-0016,AQS
11/19/1999,99,,,26-163-0016,AQS
11/20/1999,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/21/1999,105,,,26-163-0016,AQS
11/22/1999,119,,,26-163-0016,AQS
11/23/1999,116,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/25/1999,58,,,26-163-0016,AQS
11/26/1999,68,,Oak Park,26-125-0001,AQS
11/27/1999,56,,,26-163-0016,AQS
11/28/1999,41,,,26-163-0016,AQS
11/29/1999,33,,Southwestern H.S.,26-163-0015,AQS
11/30/1999,31,,Allen Park,26-163-0001,AQS
12/01/1999,62,,,26-163-0016,AQS
12/02/1999,75,,Southwestern H.S.,26-163-0015,AQS
12/03/1999,72,,,26-163-0016,AQS
12/04/1999,80,,,26-163-0016,AQS
12/05/1999,81,,Southwestern H.S.,26-163-0015,AQS
12/06/1999,20,,Allen Park,26-163-0001,AQS
12/07/1999,62,,,26-163-0016,AQS
12/08/1999,91,,,26-163-0016,AQS
12/09/1999,97,,,26-163-0016,AQS
12/10/1999,55,,,26-163-0016,AQS
12/11/1999,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/12/1999,62,,Allen Park,26-163-0001,AQS
12/13/1999,75,,,26-163-0016,AQS
12/14/1999,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/15/1999,59,,,26-163-0016,AQS
12/16/1999,50,,,26-163-0016,AQS
12/17/1999,70,,Southwestern H.S.,26-163-0015,AQS
12/18/1999,53,,,26-163-0016,AQS
12/19/1999,67,,,26-163-0016,AQS
12/20/1999,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/21/1999,39,,,26-163-0016,AQS
12/22/1999,45,,Allen Park,26-163-0001,AQS
12/23/1999,58,,92 FEET FROM WHE STREET,26-163-0036,AQS
12/25/1999,54,,,26-163-0016,AQS
12/26/1999,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/27/1999,26,,Allen Park,26-163-0001,AQS
12/28/1999,50,,,26-163-0016,AQS
12/29/1999,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/30/1999,46,,Allen Park,26-163-0001,AQS
01/01/2000,91,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/02/2000,89,,,26-163-0016,AQS
01/03/2000,58,,,26-163-0016,AQS
01/04/2000,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/05/2000,38,,,26-163-0016,AQS
01/06/2000,66,,,26-163-0016,AQS
01/07/2000,68,,92 FEET FROM WHE STREET,26-163-0036,AQS
01/08/2000,80,,,26-163-0016,AQS
01/09/2000,82,,,26-163-0016,AQS
01/10/2000,85,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/11/2000,35,,Allen Park,26-163-0001,AQS
01/12/2000,60,,Allen Park,26-163-0001,AQS
01/13/2000,35,,Southwestern H.S.,26-163-0015,AQS
01/14/2000,51,,Allen Park,26-163-0001,AQS
01/15/2000,73,,,26-163-0016,AQS
01/16/2000,41,,,26-163-0016,AQS
01/17/2000,21,,,26-163-0016,AQS
01/18/2000,67,,,26-163-0016,AQS
01/19/2000,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/20/2000,58,,Allen Park,26-163-0001,AQS
01/21/2000,61,,Allen Park,26-163-0001,AQS
01/22/2000,78,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/23/2000,71,,,26-163-0016,AQS
01/24/2000,74,,,26-163-0016,AQS
01/25/2000,110,,Southwestern H.S.,26-163-0015,AQS
01/26/2000,30,,Allen Park,26-163-0001,AQS
01/27/2000,42,,Allen Park,26-163-0001,AQS
01/28/2000,68,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/29/2000,96,,Allen Park,26-163-0001,AQS
01/30/2000,82,,,26-163-0016,AQS
01/31/2000,116,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/01/2000,57,,Allen Park,26-163-0001,AQS
02/02/2000,63,,Allen Park,26-163-0001,AQS
02/03/2000,113,,,26-163-0016,AQS
02/04/2000,76,,,26-163-0016,AQS
02/05/2000,51,,,26-163-0016,AQS
02/06/2000,80,,92 FEET FROM WHE STREET,26-163-0036,AQS
02/07/2000,70,,Allen Park,26-163-0001,AQS
02/08/2000,70,,,26-163-0016,AQS
02/09/2000,136,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/10/2000,116,,Allen Park,26-163-0001,AQS
02/11/2000,50,,Allen Park,26-163-0001,AQS
02/12/2000,62,,Port Huron,26-147-0005,AQS
02/13/2000,74,,,26-163-0016,AQS
02/14/2000,62,,Allen Park,26-163-0001,AQS
02/15/2000,88,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/16/2000,57,,,26-163-0016,AQS
02/17/2000,33,,,26-163-0016,AQS
02/18/2000,67,,Southwestern H.S.,26-163-0015,AQS
02/19/2000,49,,Allen Park,26-163-0001,AQS
02/20/2000,72,,,26-163-0016,AQS
02/21/2000,111,,Southwestern H.S.,26-163-0015,AQS
02/22/2000,80,,,26-163-0016,AQS
02/23/2000,87,,,26-163-0016,AQS
02/24/2000,97,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/25/2000,77,,Allen Park,26-163-0001,AQS
02/26/2000,64,,Allen Park,26-163-0001,AQS
02/27/2000,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/28/2000,64,,Allen Park,26-163-0001,AQS
02/29/2000,49,,,26-163-0016,AQS
03/01/2000,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/03/2000,60,,Allen Park,26-163-0001,AQS
03/04/2000,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/05/2000,62,,Allen Park,26-163-0001,AQS
03/06/2000,42,,,26-163-0016,AQS
03/07/2000,93,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/08/2000,73,,Allen Park,26-163-0001,AQS
03/09/2000,51,,Allen Park,26-163-0001,AQS
03/10/2000,30,,Southwestern H.S.,26-163-0015,AQS
03/11/2000,43,,Allen Park,26-163-0001,AQS
03/12/2000,57,,,26-163-0016,AQS
03/13/2000,75,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/14/2000,77,,,26-163-0016,AQS
03/15/2000,84,,,26-163-0016,AQS
03/16/2000,32,,Southwestern H.S.,26-163-0015,AQS
03/17/2000,30,,,26-163-0016,AQS
03/18/2000,27,,,26-163-0016,AQS
03/19/2000,57,,,26-163-0016,AQS
03/20/2000,62,,,26-163-0016,AQS
03/21/2000,75,,,26-163-0016,AQS
03/22/2000,131,,Southwestern H.S.,26-163-0015,AQS
03/23/2000,114,,,26-163-0016,AQS
03/24/2000,86,,,26-163-0016,AQS
03/25/2000,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/26/2000,23,,,26-163-0016,AQS
03/27/2000,34,,,26-163-0016,AQS
03/28/2000,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/29/2000,21,,,26-163-0016,AQS
03/30/2000,23,,Allen Park,26-163-0001,AQS
03/31/2000,50,,Southwestern H.S.,26-163-0015,AQS
04/01/2000,63,,Allen Park,26-163-0001,AQS
04/02/2000,92,,,26-163-0016,AQS
04/03/2000,136,,,26-163-0016,AQS
04/04/2000,24,,Allen Park,26-163-0001,AQS
04/05/2000,31,,,26-163-0016,AQS
04/06/2000,47,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/07/2000,41,,,26-163-0016,AQS
04/08/2000,17,,,26-163-0016,AQS
04/09/2000,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/10/2000,26,,,26-163-0016,AQS
04/11/2000,52,,,26-163-0016,AQS
04/12/2000,68,,,26-163-0016,AQS
04/13/2000,63,,Allen Park,26-163-0001,AQS
04/14/2000,66,,,26-163-0016,AQS
04/15/2000,87,,Southwestern H.S.,26-163-0015,AQS
04/16/2000,55,,Allen Park,26-163-0001,AQS
04/17/2000,58,,Allen Park,26-163-0001,AQS
04/18/2000,93,,Southwestern H.S.,26-163-0015,AQS
04/19/2000,86,,Allen Park,26-163-0001,AQS
04/20/2000,75,,Allen Park,26-163-0001,AQS
04/21/2000,29,,Port Huron,26-147-0005,AQS
04/22/2000,27,,,26-163-0016,AQS
04/23/2000,56,,Allen Park,26-163-0001,AQS
04/24/2000,34,,Allen Park,26-163-0001,AQS
04/25/2000,30,,Allen Park,26-163-0001,AQS
04/26/2000,53,,Allen Park,26-163-0001,AQS
04/27/2000,57,,Southwestern H.S.,26-163-0015,AQS
04/28/2000,66,,,26-163-0016,AQS
04/29/2000,55,,Allen Park,26-163-0001,AQS
04/30/2000,37,,Port Huron,26-147-0005,AQS
05/01/2000,65,,Allen Park,26-163-0001,AQS
05/02/2000,65,,Allen Park,26-163-0001,AQS
05/03/2000,59,,Port Huron,26-147-0005,AQS
05/04/2000,59,,,26-163-0016,AQS
05/05/2000,67,,Allen Park,26-163-0001,AQS
05/06/2000,120,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/07/2000,57,,,26-163-0016,AQS
05/08/2000,77,,,26-163-0016,AQS
05/09/2000,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/10/2000,19,,Allen Park,26-163-0001,AQS
05/11/2000,49,,,26-163-0016,AQS
05/12/2000,106,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/13/2000,30,,,26-163-0016,AQS
05/14/2000,20,,Allen Park,26-163-0001,AQS
05/15/2000,42,,Southwestern H.S.,26-163-0015,AQS
05/16/2000,57,,,26-163-0016,AQS
05/17/2000,70,,Allen Park,26-163-0001,AQS
05/18/2000,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/19/2000,27,,,26-163-0016,AQS
05/20/2000,39,,Allen Park,26-163-0001,AQS
05/21/2000,70,,Port Huron,26-147-0005,AQS
05/22/2000,64,,,26-163-0016,AQS
05/23/2000,58,,,26-163-0016,AQS
05/24/2000,43,,92 FEET FROM WHE STREET,26-163-0036,AQS
05/25/2000,24,,Allen Park,26-163-0001,AQS
05/26/2000,38,,Allen Park,26-163-0001,AQS
05/27/2000,40,,Allen Park,26-163-0001,AQS
05/28/2000,35,,Allen Park,26-163-0001,AQS
05/29/2000,42,,Allen Park,26-163-0001,AQS
05/30/2000,67,,Southwestern H.S.,26-163-0015,AQS
06/01/2000,128,,Allen Park,26-163-0001,AQS
06/02/2000,62,,92 FEET FROM WHE STREET,26-163-0036,AQS
06/03/2000,36,,Allen Park,26-163-0001,AQS
06/04/2000,55,,Allen Park,26-163-0001,AQS
06/05/2000,36,,Allen Park,26-163-0001,AQS
06/06/2000,30,,Allen Park,26-163-0001,AQS
06/07/2000,47,,Allen Park,26-163-0001,AQS
06/08/2000,90,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/09/2000,69,,Allen Park,26-163-0001,AQS
06/10/2000,78,,Allen Park,26-163-0001,AQS
06/11/2000,76,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/12/2000,54,,Allen Park,26-163-0001,AQS
06/13/2000,65,,,26-163-0016,AQS
06/14/2000,84,,Southwestern H.S.,26-163-0015,AQS
06/15/2000,36,,,26-163-0016,AQS
06/16/2000,54,,,26-163-0016,AQS
06/17/2000,38,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/18/2000,27,,Allen Park,26-163-0001,AQS
06/19/2000,52,,,26-163-0016,AQS
06/20/2000,79,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/21/2000,37,,,26-163-0016,AQS
06/22/2000,31,,,26-163-0016,AQS
06/23/2000,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/24/2000,59,,,26-163-0016,AQS
06/25/2000,59,,Allen Park,26-163-0001,AQS
06/26/2000,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/28/2000,33,,Allen Park,26-163-0001,AQS
06/29/2000,48,,Oak Park,26-125-0001,AQS
06/30/2000,42,,Allen Park,26-163-0001,AQS
07/01/2000,59,,,26-163-0016,AQS
07/02/2000,130,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/03/2000,59,,Allen Park,26-163-0001,AQS
07/04/2000,80,,Allen Park,26-163-0001,AQS
07/05/2000,75,,Oak Park,26-125-0001,AQS
07/06/2000,35,,Allen Park,26-163-0001,AQS
07/07/2000,38,,Allen Park,26-163-0001,AQS
07/08/2000,44,,East 7 Mile,26-163-0019,AQS
07/09/2000,79,,,26-163-0016,AQS
07/10/2000,54,,Allen Park,26-163-0001,AQS
07/11/2000,34,,Southwestern H.S.,26-163-0015,AQS
